run,variant,war_loss_threshold,post_years,cut_pct,cut_value,model,n_train,n_test,pos_rate_train,pos_rate_test,n_features_numeric,n_features_categorical,AUC,Accuracy,F1,n_eval,pos_rate_eval
BASELINE_ONLY,TOP5_REMOVED,0.5,3,0.95,22429995.24,RandomForest_v2,303,145,0.5379537953795379,0.5517241379310345,82,1,0.7282692307692307,0.6758620689655173,0.7151515151515152,145,0.5517241379310345
BASELINE_ONLY,TOP5_REMOVED,0.5,3,0.95,22429995.24,XGB_06_ne2500_lr0.005_md4,303,145,0.5379537953795379,0.5517241379310345,82,1,0.6840384615384616,0.6482758620689655,0.6871165644171779,145,0.5517241379310345
BASELINE_ONLY,TOP5_REMOVED,0.5,3,0.95,22429995.24,XGB_05_ne1600_lr0.02_md5,303,145,0.5379537953795379,0.5517241379310345,82,1,0.6728846153846154,0.6551724137931034,0.6951219512195121,145,0.5517241379310345
BASELINE_ONLY,TOP5_REMOVED,0.5,3,0.95,22429995.24,XGB_01_ne600_lr0.05_md3,303,145,0.5379537953795379,0.5517241379310345,82,1,0.6703846153846155,0.6275862068965518,0.6707317073170732,145,0.5517241379310345
BASELINE_ONLY,TOP5_REMOVED,0.5,3,0.95,22429995.24,Logistic_ElasticNet,303,145,0.5379537953795379,0.5517241379310345,82,1,0.67,0.6137931034482759,0.5625,145,0.5517241379310345
BASELINE_ONLY,TOP5_REMOVED,0.5,3,0.95,22429995.24,XGB_03_ne1200_lr0.03_md4,303,145,0.5379537953795379,0.5517241379310345,82,1,0.6694230769230769,0.6551724137931034,0.691358024691358,145,0.5517241379310345
BASELINE_ONLY,TOP5_REMOVED,0.5,3,0.95,22429995.24,XGB_02_ne900_lr0.04_md3,303,145,0.5379537953795379,0.5517241379310345,82,1,0.6642307692307692,0.6413793103448275,0.6790123456790124,145,0.5517241379310345
BASELINE_ONLY,TOP5_REMOVED,0.5,3,0.95,22429995.24,XGB_04_ne1400_lr0.025_md4,303,145,0.5379537953795379,0.5517241379310345,82,1,0.6640384615384615,0.6413793103448275,0.6790123456790124,145,0.5517241379310345
BASELINE_ONLY,TOP5_REMOVED,0.5,3,0.95,22429995.24,Logistic_L2,303,145,0.5379537953795379,0.5517241379310345,82,1,0.6619230769230768,0.6068965517241379,0.5511811023622047,145,0.5517241379310345
BASELINE_ONLY,TOP5_REMOVED,0.5,3,0.95,22429995.24,GAM_Splines_Logit,303,145,0.5379537953795379,0.5517241379310345,82,1,0.6513461538461538,0.6068965517241379,0.6174496644295302,145,0.5517241379310345
BASELINE_ONLY,TOP5_REMOVED,1.0,3,0.95,22429995.24,XGB_06_ne2500_lr0.005_md4,303,145,0.33993399339933994,0.33793103448275863,82,1,0.8505527210884354,0.7793103448275862,0.6666666666666666,145,0.33793103448275863
BASELINE_ONLY,TOP5_REMOVED,1.0,3,0.95,22429995.24,XGB_02_ne900_lr0.04_md3,303,145,0.33993399339933994,0.33793103448275863,82,1,0.8473639455782314,0.7724137931034483,0.6526315789473685,145,0.33793103448275863
BASELINE_ONLY,TOP5_REMOVED,1.0,3,0.95,22429995.24,XGB_01_ne600_lr0.05_md3,303,145,0.33993399339933994,0.33793103448275863,82,1,0.8450255102040817,0.7862068965517242,0.6804123711340206,145,0.33793103448275863
BASELINE_ONLY,TOP5_REMOVED,1.0,3,0.95,22429995.24,RandomForest_v2,303,145,0.33993399339933994,0.33793103448275863,82,1,0.8420493197278912,0.7655172413793103,0.66,145,0.33793103448275863
BASELINE_ONLY,TOP5_REMOVED,1.0,3,0.95,22429995.24,XGB_05_ne1600_lr0.02_md5,303,145,0.33993399339933994,0.33793103448275863,82,1,0.8401360544217688,0.7655172413793103,0.6382978723404256,145,0.33793103448275863
BASELINE_ONLY,TOP5_REMOVED,1.0,3,0.95,22429995.24,XGB_03_ne1200_lr0.03_md4,303,145,0.33993399339933994,0.33793103448275863,82,1,0.8397108843537415,0.7724137931034483,0.6526315789473685,145,0.33793103448275863
BASELINE_ONLY,TOP5_REMOVED,1.0,3,0.95,22429995.24,XGB_04_ne1400_lr0.025_md4,303,145,0.33993399339933994,0.33793103448275863,82,1,0.8388605442176871,0.7586206896551724,0.631578947368421,145,0.33793103448275863
BASELINE_ONLY,TOP5_REMOVED,1.0,3,0.95,22429995.24,Logistic_ElasticNet,303,145,0.33993399339933994,0.33793103448275863,82,1,0.8218537414965986,0.7310344827586207,0.5517241379310345,145,0.33793103448275863
BASELINE_ONLY,TOP5_REMOVED,1.0,3,0.95,22429995.24,Logistic_L2,303,145,0.33993399339933994,0.33793103448275863,82,1,0.8146258503401361,0.7310344827586207,0.5517241379310345,145,0.33793103448275863
BASELINE_ONLY,TOP5_REMOVED,1.0,3,0.95,22429995.24,GAM_Splines_Logit,303,145,0.33993399339933994,0.33793103448275863,82,1,0.8029336734693878,0.7586206896551724,0.631578947368421,145,0.33793103448275863
BASELINE_ONLY,TOP5_REMOVED,1.5,3,0.95,22429995.24,RandomForest_v2,303,145,0.18151815181518152,0.22758620689655173,82,1,0.8760822510822511,0.8413793103448276,0.5106382978723404,145,0.22758620689655173
BASELINE_ONLY,TOP5_REMOVED,1.5,3,0.95,22429995.24,XGB_06_ne2500_lr0.005_md4,303,145,0.18151815181518152,0.22758620689655173,82,1,0.8720238095238095,0.8551724137931035,0.5531914893617021,145,0.22758620689655173
BASELINE_ONLY,TOP5_REMOVED,1.5,3,0.95,22429995.24,Logistic_ElasticNet,303,145,0.18151815181518152,0.22758620689655173,82,1,0.8576839826839827,0.7724137931034483,0.15384615384615385,145,0.22758620689655173
BASELINE_ONLY,TOP5_REMOVED,1.5,3,0.95,22429995.24,Logistic_L2,303,145,0.18151815181518152,0.22758620689655173,82,1,0.8517316017316017,0.7724137931034483,0.15384615384615385,145,0.22758620689655173
BASELINE_ONLY,TOP5_REMOVED,1.5,3,0.95,22429995.24,XGB_02_ne900_lr0.04_md3,303,145,0.18151815181518152,0.22758620689655173,82,1,0.8446969696969697,0.8344827586206897,0.5,145,0.22758620689655173
BASELINE_ONLY,TOP5_REMOVED,1.5,3,0.95,22429995.24,XGB_05_ne1600_lr0.02_md5,303,145,0.18151815181518152,0.22758620689655173,82,1,0.8441558441558441,0.8344827586206897,0.5,145,0.22758620689655173
BASELINE_ONLY,TOP5_REMOVED,1.5,3,0.95,22429995.24,XGB_04_ne1400_lr0.025_md4,303,145,0.18151815181518152,0.22758620689655173,82,1,0.8428030303030303,0.8413793103448276,0.5306122448979592,145,0.22758620689655173
BASELINE_ONLY,TOP5_REMOVED,1.5,3,0.95,22429995.24,XGB_01_ne600_lr0.05_md3,303,145,0.18151815181518152,0.22758620689655173,82,1,0.8392857142857143,0.8344827586206897,0.5,145,0.22758620689655173
BASELINE_ONLY,TOP5_REMOVED,1.5,3,0.95,22429995.24,XGB_03_ne1200_lr0.03_md4,303,145,0.18151815181518152,0.22758620689655173,82,1,0.8390151515151515,0.8344827586206897,0.5,145,0.22758620689655173
BASELINE_ONLY,TOP5_REMOVED,1.5,3,0.95,22429995.24,GAM_Splines_Logit,303,145,0.18151815181518152,0.22758620689655173,82,1,0.8043831168831169,0.8068965517241379,0.46153846153846156,145,0.22758620689655173
BASELINE_ONLY,TOP5_REMOVED,2.0,3,0.95,22429995.24,XGB_06_ne2500_lr0.005_md4,303,145,0.0858085808580858,0.10344827586206896,82,1,0.9069230769230769,0.9241379310344827,0.47619047619047616,145,0.10344827586206896
BASELINE_ONLY,TOP5_REMOVED,2.0,3,0.95,22429995.24,XGB_01_ne600_lr0.05_md3,303,145,0.0858085808580858,0.10344827586206896,82,1,0.9043589743589744,0.9103448275862069,0.48,145,0.10344827586206896
BASELINE_ONLY,TOP5_REMOVED,2.0,3,0.95,22429995.24,XGB_04_ne1400_lr0.025_md4,303,145,0.0858085808580858,0.10344827586206896,82,1,0.9038461538461539,0.9103448275862069,0.48,145,0.10344827586206896
BASELINE_ONLY,TOP5_REMOVED,2.0,3,0.95,22429995.24,XGB_05_ne1600_lr0.02_md5,303,145,0.0858085808580858,0.10344827586206896,82,1,0.9033333333333333,0.9103448275862069,0.48,145,0.10344827586206896
BASELINE_ONLY,TOP5_REMOVED,2.0,3,0.95,22429995.24,XGB_02_ne900_lr0.04_md3,303,145,0.0858085808580858,0.10344827586206896,82,1,0.8971794871794871,0.9172413793103448,0.5,145,0.10344827586206896
BASELINE_ONLY,TOP5_REMOVED,2.0,3,0.95,22429995.24,XGB_03_ne1200_lr0.03_md4,303,145,0.0858085808580858,0.10344827586206896,82,1,0.8956410256410257,0.9103448275862069,0.43478260869565216,145,0.10344827586206896
BASELINE_ONLY,TOP5_REMOVED,2.0,3,0.95,22429995.24,RandomForest_v2,303,145,0.0858085808580858,0.10344827586206896,82,1,0.8887179487179487,0.9172413793103448,0.3333333333333333,145,0.10344827586206896
BASELINE_ONLY,TOP5_REMOVED,2.0,3,0.95,22429995.24,Logistic_ElasticNet,303,145,0.0858085808580858,0.10344827586206896,82,1,0.8651282051282051,0.9103448275862069,0.23529411764705882,145,0.10344827586206896
BASELINE_ONLY,TOP5_REMOVED,2.0,3,0.95,22429995.24,Logistic_L2,303,145,0.0858085808580858,0.10344827586206896,82,1,0.858974358974359,0.9103448275862069,0.23529411764705882,145,0.10344827586206896
BASELINE_ONLY,TOP5_REMOVED,2.0,3,0.95,22429995.24,GAM_Splines_Logit,303,145,0.0858085808580858,0.10344827586206896,82,1,0.8082051282051282,0.8689655172413793,0.17391304347826086,145,0.10344827586206896
BASELINE_ONLY,TOP5_REMOVED,2.5,3,0.95,22429995.24,RandomForest_v2,303,145,0.019801980198019802,0.05517241379310345,82,1,0.9698905109489051,0.9448275862068966,0.0,145,0.05517241379310345
BASELINE_ONLY,TOP5_REMOVED,2.5,3,0.95,22429995.24,Logistic_L2,303,145,0.019801980198019802,0.05517241379310345,82,1,0.9197080291970804,0.9655172413793104,0.5454545454545454,145,0.05517241379310345
BASELINE_ONLY,TOP5_REMOVED,2.5,3,0.95,22429995.24,Logistic_ElasticNet,303,145,0.019801980198019802,0.05517241379310345,82,1,0.8895985401459854,0.9655172413793104,0.5454545454545454,145,0.05517241379310345
BASELINE_ONLY,TOP5_REMOVED,2.5,3,0.95,22429995.24,GAM_Splines_Logit,303,145,0.019801980198019802,0.05517241379310345,82,1,0.8394160583941607,0.9448275862068966,0.0,145,0.05517241379310345
BASELINE_ONLY,TOP5_REMOVED,2.5,3,0.95,22429995.24,XGB_01_ne600_lr0.05_md3,303,145,0.019801980198019802,0.05517241379310345,82,1,0.5,0.9448275862068966,0.0,145,0.05517241379310345
BASELINE_ONLY,TOP5_REMOVED,2.5,3,0.95,22429995.24,XGB_02_ne900_lr0.04_md3,303,145,0.019801980198019802,0.05517241379310345,82,1,0.5,0.9448275862068966,0.0,145,0.05517241379310345
BASELINE_ONLY,TOP5_REMOVED,2.5,3,0.95,22429995.24,XGB_03_ne1200_lr0.03_md4,303,145,0.019801980198019802,0.05517241379310345,82,1,0.5,0.9448275862068966,0.0,145,0.05517241379310345
BASELINE_ONLY,TOP5_REMOVED,2.5,3,0.95,22429995.24,XGB_04_ne1400_lr0.025_md4,303,145,0.019801980198019802,0.05517241379310345,82,1,0.5,0.9448275862068966,0.0,145,0.05517241379310345
BASELINE_ONLY,TOP5_REMOVED,2.5,3,0.95,22429995.24,XGB_05_ne1600_lr0.02_md5,303,145,0.019801980198019802,0.05517241379310345,82,1,0.5,0.9448275862068966,0.0,145,0.05517241379310345
BASELINE_ONLY,TOP5_REMOVED,2.5,3,0.95,22429995.24,XGB_06_ne2500_lr0.005_md4,303,145,0.019801980198019802,0.05517241379310345,82,1,0.5,0.9448275862068966,0.0,145,0.05517241379310345
BASELINE_ONLY,UNFILTERED,0.5,3,,,RandomForest_v2,409,199,0.5012224938875306,0.5376884422110553,82,1,0.7291751320601382,0.6683417085427136,0.6972477064220184,199,0.5376884422110553
BASELINE_ONLY,UNFILTERED,0.5,3,,,XGB_06_ne2500_lr0.005_md4,409,199,0.5012224938875306,0.5376884422110553,82,1,0.7091629418935391,0.6582914572864321,0.6633663366336634,199,0.5376884422110553
BASELINE_ONLY,UNFILTERED,0.5,3,,,XGB_05_ne1600_lr0.02_md5,409,199,0.5012224938875306,0.5376884422110553,82,1,0.7024583502641202,0.6432160804020101,0.6502463054187192,199,0.5376884422110553
BASELINE_ONLY,UNFILTERED,0.5,3,,,XGB_04_ne1400_lr0.025_md4,409,199,0.5012224938875306,0.5376884422110553,82,1,0.701950426655831,0.6582914572864321,0.6699029126213593,199,0.5376884422110553
BASELINE_ONLY,UNFILTERED,0.5,3,,,XGB_03_ne1200_lr0.03_md4,409,199,0.5012224938875306,0.5376884422110553,82,1,0.7019504266558309,0.6532663316582915,0.6634146341463415,199,0.5376884422110553
BASELINE_ONLY,UNFILTERED,0.5,3,,,XGB_01_ne600_lr0.05_md3,409,199,0.5012224938875306,0.5376884422110553,82,1,0.69676960585128,0.6482412060301508,0.6601941747572816,199,0.5376884422110553
BASELINE_ONLY,UNFILTERED,0.5,3,,,XGB_02_ne900_lr0.04_md3,409,199,0.5012224938875306,0.5376884422110553,82,1,0.6876269809020723,0.6381909547738693,0.6504854368932039,199,0.5376884422110553
BASELINE_ONLY,UNFILTERED,0.5,3,,,Logistic_ElasticNet,409,199,0.5012224938875306,0.5376884422110553,82,1,0.6723892726533929,0.5829145728643216,0.484472049689441,199,0.5376884422110553
BASELINE_ONLY,UNFILTERED,0.5,3,,,Logistic_L2,409,199,0.5012224938875306,0.5376884422110553,82,1,0.6649735879723689,0.5778894472361809,0.475,199,0.5376884422110553
BASELINE_ONLY,UNFILTERED,0.5,3,,,GAM_Splines_Logit,409,199,0.5012224938875306,0.5376884422110553,82,1,0.633888663145063,0.5778894472361809,0.5434782608695652,199,0.5376884422110553
BASELINE_ONLY,UNFILTERED,1.0,3,,,XGB_06_ne2500_lr0.005_md4,409,199,0.3056234718826406,0.3015075376884422,82,1,0.8446043165467626,0.7738693467336684,0.6218487394957983,199,0.3015075376884422
BASELINE_ONLY,UNFILTERED,1.0,3,,,RandomForest_v2,409,199,0.3056234718826406,0.3015075376884422,82,1,0.8426858513189448,0.7638190954773869,0.624,199,0.3015075376884422
BASELINE_ONLY,UNFILTERED,1.0,3,,,XGB_04_ne1400_lr0.025_md4,409,199,0.3056234718826406,0.3015075376884422,82,1,0.8416067146282974,0.7839195979899497,0.6386554621848739,199,0.3015075376884422
BASELINE_ONLY,UNFILTERED,1.0,3,,,XGB_02_ne900_lr0.04_md3,409,199,0.3056234718826406,0.3015075376884422,82,1,0.8416067146282973,0.7688442211055276,0.5964912280701754,199,0.3015075376884422
BASELINE_ONLY,UNFILTERED,1.0,3,,,XGB_03_ne1200_lr0.03_md4,409,199,0.3056234718826406,0.3015075376884422,82,1,0.839568345323741,0.7738693467336684,0.6153846153846154,199,0.3015075376884422
BASELINE_ONLY,UNFILTERED,1.0,3,,,XGB_05_ne1600_lr0.02_md5,409,199,0.3056234718826406,0.3015075376884422,82,1,0.8376498800959233,0.7587939698492462,0.5789473684210527,199,0.3015075376884422
BASELINE_ONLY,UNFILTERED,1.0,3,,,XGB_01_ne600_lr0.05_md3,409,199,0.3056234718826406,0.3015075376884422,82,1,0.8370503597122302,0.7487437185929648,0.576271186440678,199,0.3015075376884422
BASELINE_ONLY,UNFILTERED,1.0,3,,,Logistic_ElasticNet,409,199,0.3056234718826406,0.3015075376884422,82,1,0.8130695443645084,0.7638190954773869,0.5523809523809524,199,0.3015075376884422
BASELINE_ONLY,UNFILTERED,1.0,3,,,Logistic_L2,409,199,0.3056234718826406,0.3015075376884422,82,1,0.8101918465227816,0.7537688442211056,0.5420560747663551,199,0.3015075376884422
BASELINE_ONLY,UNFILTERED,1.0,3,,,GAM_Splines_Logit,409,199,0.3056234718826406,0.3015075376884422,82,1,0.8099520383693046,0.7638190954773869,0.584070796460177,199,0.3015075376884422
BASELINE_ONLY,UNFILTERED,1.5,3,,,XGB_06_ne2500_lr0.005_md4,409,199,0.15892420537897312,0.19095477386934673,82,1,0.8837855508336058,0.8442211055276382,0.43636363636363634,199,0.19095477386934673
BASELINE_ONLY,UNFILTERED,1.5,3,,,RandomForest_v2,409,199,0.15892420537897312,0.19095477386934673,82,1,0.8754494932984636,0.8391959798994975,0.4074074074074074,199,0.19095477386934673
BASELINE_ONLY,UNFILTERED,1.5,3,,,XGB_05_ne1600_lr0.02_md5,409,199,0.15892420537897312,0.19095477386934673,82,1,0.8695652173913043,0.8542713567839196,0.4727272727272727,199,0.19095477386934673
BASELINE_ONLY,UNFILTERED,1.5,3,,,XGB_03_ne1200_lr0.03_md4,409,199,0.15892420537897312,0.19095477386934673,82,1,0.8690748610657077,0.8391959798994975,0.4482758620689655,199,0.19095477386934673
BASELINE_ONLY,UNFILTERED,1.5,3,,,XGB_01_ne600_lr0.05_md3,409,199,0.15892420537897312,0.19095477386934673,82,1,0.8680941484145145,0.8442211055276382,0.45614035087719296,199,0.19095477386934673
BASELINE_ONLY,UNFILTERED,1.5,3,,,XGB_02_ne900_lr0.04_md3,409,199,0.15892420537897312,0.19095477386934673,82,1,0.8671134357633213,0.8442211055276382,0.4745762711864407,199,0.19095477386934673
BASELINE_ONLY,UNFILTERED,1.5,3,,,XGB_04_ne1400_lr0.025_md4,409,199,0.15892420537897312,0.19095477386934673,82,1,0.8654789146779993,0.8542713567839196,0.49122807017543857,199,0.19095477386934673
BASELINE_ONLY,UNFILTERED,1.5,3,,,Logistic_ElasticNet,409,199,0.15892420537897312,0.19095477386934673,82,1,0.8524027459954234,0.8090452261306532,0.2692307692307692,199,0.19095477386934673
BASELINE_ONLY,UNFILTERED,1.5,3,,,Logistic_L2,409,199,0.15892420537897312,0.19095477386934673,82,1,0.8425956194834914,0.8090452261306532,0.2692307692307692,199,0.19095477386934673
BASELINE_ONLY,UNFILTERED,1.5,3,,,GAM_Splines_Logit,409,199,0.15892420537897312,0.19095477386934673,82,1,0.8381824125531219,0.8391959798994975,0.5,199,0.19095477386934673
BASELINE_ONLY,UNFILTERED,2.0,3,,,XGB_06_ne2500_lr0.005_md4,409,199,0.07090464547677261,0.08542713567839195,82,1,0.9096638655462185,0.9195979899497487,0.2,199,0.08542713567839195
BASELINE_ONLY,UNFILTERED,2.0,3,,,XGB_04_ne1400_lr0.025_md4,409,199,0.07090464547677261,0.08542713567839195,82,1,0.9080478345184227,0.9346733668341709,0.48,199,0.08542713567839195
BASELINE_ONLY,UNFILTERED,2.0,3,,,XGB_02_ne900_lr0.04_md3,409,199,0.07090464547677261,0.08542713567839195,82,1,0.9054621848739495,0.9296482412060302,0.46153846153846156,199,0.08542713567839195
BASELINE_ONLY,UNFILTERED,2.0,3,,,XGB_03_ne1200_lr0.03_md4,409,199,0.07090464547677261,0.08542713567839195,82,1,0.9048157724628313,0.9296482412060302,0.46153846153846156,199,0.08542713567839195
BASELINE_ONLY,UNFILTERED,2.0,3,,,XGB_05_ne1600_lr0.02_md5,409,199,0.07090464547677261,0.08542713567839195,82,1,0.9044925662572721,0.9396984924623115,0.5,199,0.08542713567839195
BASELINE_ONLY,UNFILTERED,2.0,3,,,XGB_01_ne600_lr0.05_md3,409,199,0.07090464547677261,0.08542713567839195,82,1,0.9035229476405947,0.9346733668341709,0.48,199,0.08542713567839195
BASELINE_ONLY,UNFILTERED,2.0,3,,,RandomForest_v2,409,199,0.07090464547677261,0.08542713567839195,82,1,0.8946347769877181,0.9195979899497487,0.2727272727272727,199,0.08542713567839195
BASELINE_ONLY,UNFILTERED,2.0,3,,,Logistic_ElasticNet,409,199,0.07090464547677261,0.08542713567839195,82,1,0.8813833225597931,0.9195979899497487,0.2,199,0.08542713567839195
BASELINE_ONLY,UNFILTERED,2.0,3,,,Logistic_L2,409,199,0.07090464547677261,0.08542713567839195,82,1,0.8778280542986425,0.9195979899497487,0.2,199,0.08542713567839195
BASELINE_ONLY,UNFILTERED,2.0,3,,,GAM_Splines_Logit,409,199,0.07090464547677261,0.08542713567839195,82,1,0.8367808661926309,0.8944723618090452,0.2222222222222222,199,0.08542713567839195
BASELINE_ONLY,UNFILTERED,2.5,3,,,RandomForest_v2,409,199,0.022004889975550123,0.04020100502512563,82,1,0.9653141361256543,0.9547738693467337,0.18181818181818182,199,0.04020100502512563
BASELINE_ONLY,UNFILTERED,2.5,3,,,Logistic_L2,409,199,0.022004889975550123,0.04020100502512563,82,1,0.9024869109947644,0.964824120603015,0.46153846153846156,199,0.04020100502512563
BASELINE_ONLY,UNFILTERED,2.5,3,,,Logistic_ElasticNet,409,199,0.022004889975550123,0.04020100502512563,82,1,0.8965968586387434,0.964824120603015,0.46153846153846156,199,0.04020100502512563
BASELINE_ONLY,UNFILTERED,2.5,3,,,GAM_Splines_Logit,409,199,0.022004889975550123,0.04020100502512563,82,1,0.8821989528795812,0.9597989949748744,0.3333333333333333,199,0.04020100502512563
BASELINE_ONLY,UNFILTERED,2.5,3,,,XGB_01_ne600_lr0.05_md3,409,199,0.022004889975550123,0.04020100502512563,82,1,0.5,0.9597989949748744,0.0,199,0.04020100502512563
BASELINE_ONLY,UNFILTERED,2.5,3,,,XGB_02_ne900_lr0.04_md3,409,199,0.022004889975550123,0.04020100502512563,82,1,0.5,0.9597989949748744,0.0,199,0.04020100502512563
BASELINE_ONLY,UNFILTERED,2.5,3,,,XGB_03_ne1200_lr0.03_md4,409,199,0.022004889975550123,0.04020100502512563,82,1,0.5,0.9597989949748744,0.0,199,0.04020100502512563
BASELINE_ONLY,UNFILTERED,2.5,3,,,XGB_04_ne1400_lr0.025_md4,409,199,0.022004889975550123,0.04020100502512563,82,1,0.5,0.9597989949748744,0.0,199,0.04020100502512563
BASELINE_ONLY,UNFILTERED,2.5,3,,,XGB_05_ne1600_lr0.02_md5,409,199,0.022004889975550123,0.04020100502512563,82,1,0.5,0.9597989949748744,0.0,199,0.04020100502512563
BASELINE_ONLY,UNFILTERED,2.5,3,,,XGB_06_ne2500_lr0.005_md4,409,199,0.022004889975550123,0.04020100502512563,82,1,0.5,0.9597989949748744,0.0,199,0.04020100502512563
