cv_mae,test_mae,test_rmse,test_r2,n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_lambda,reg_alpha,gamma
3189521.565772983,3037327.9418534026,4128214.4997952497,0.45756463019441074,2500,0.01,5,7,0.7,0.7,1.0,1.0,0.3
3301677.443281755,3049882.67243979,4146050.956967095,0.4528671870139459,3000,0.05,3,3,0.7,0.8,1.5,0.5,0.3
3146908.9333589473,3050487.785455497,4176270.8271054523,0.4448622008063463,3000,0.05,3,5,0.85,0.9,3.0,1.0,0.3
3158858.9384852634,3054102.6640314134,4108092.977331985,0.46283956236515467,1000,0.01,3,3,0.7,0.9,2.0,0.0,0.3
3146980.0785554387,3054795.4783979054,4134476.1817275295,0.4559178486588812,3000,0.05,6,3,0.8,0.9,2.0,1.0,0.5
3147024.143137895,3055395.4799581147,4153129.054591379,0.45099747282704117,3000,0.05,4,10,0.85,0.85,2.0,1.0,0.5
3217181.1560431584,3059119.1107120416,4148891.643359456,0.4521171889083988,500,0.02,4,5,0.7,0.9,0.5,0.5,0.1
3164600.8081133333,3059435.4880942404,4146629.201265735,0.4527145605772256,1000,0.05,4,5,0.8,0.9,2.0,1.0,0.3
3153822.7563133338,3059568.423780104,4124163.818392825,0.45862860343590484,2500,0.005,3,7,0.8,0.7,2.0,0.5,0.3
3196777.0729063167,3060641.0736649213,4129461.0090999603,0.45723700534975065,2000,0.005,3,7,0.8,0.8,1.5,0.5,0.0
3227819.0459414036,3064451.7313717273,4160625.0086509576,0.4490139026059322,1000,0.01,4,10,0.7,0.9,1.5,1.0,0.3
3249259.384060702,3066184.3066596854,4154460.2935558283,0.45064546320749754,3000,0.005,6,7,0.8,0.9,1.5,0.1,0.3
3135190.316555439,3068922.8178324606,4175988.9152262425,0.4449371454948219,1500,0.05,5,3,0.85,0.9,2.0,1.0,0.3
3206036.328916842,3070142.3879685863,4150613.5256116,0.4516623274496627,2500,0.05,3,7,0.7,0.7,1.0,1.0,0.5
3162487.1493203514,3070412.7239685864,4116078.0636691563,0.4607493267635363,2000,0.02,3,3,0.7,0.7,0.5,1.0,0.5
3171103.7910747374,3071099.766544503,4157440.589739242,0.44985699665880763,1500,0.03,3,3,0.85,0.8,2.0,0.5,0.3
3317406.4894957896,3071594.037188481,4212728.5661122985,0.43512748258750733,2500,0.01,5,7,0.7,0.7,3.0,0.1,0.1
3249882.4813028076,3073323.34235602,4202918.835518524,0.4377551361255022,3000,0.01,4,7,0.85,0.7,1.5,0.5,0.1
3165083.2025308777,3073420.3493089,4176437.8877864326,0.44481778627598945,3000,0.03,6,5,0.8,0.85,3.0,0.5,0.3
3221682.9125203514,3073727.8387748688,4201186.371946262,0.4382185607242304,3000,0.03,6,10,0.85,0.9,3.0,0.1,0.3
3150430.998569474,3074395.9037905755,4179272.249635903,0.44406397583269763,1000,0.03,3,5,0.8,0.9,1.5,1.0,0.3
3220121.591737895,3075460.1148586385,4225680.099485974,0.431648876653578,1500,0.05,6,5,0.85,0.85,1.0,1.0,0.1
3153257.694730878,3075653.3831099477,4116290.1849616403,0.4606937449716194,3000,0.03,5,3,0.8,0.7,3.0,0.5,0.5
3142648.859236141,3076733.3885549735,4167145.4791198634,0.44728555469004316,2500,0.01,4,3,0.8,0.85,0.5,1.0,0.5
3157175.944464211,3080330.3849738217,4189697.3368867454,0.441286980317411,2500,0.01,6,7,0.85,0.8,3.0,0.5,0.3
3335260.942881755,3081518.6287120413,4187456.622161694,0.4418844371824413,1000,0.01,6,5,0.7,0.8,1.0,0.0,0.0
3156841.7696782458,3081636.085036649,4141182.4762836015,0.4541513688231721,1500,0.03,4,7,0.7,0.8,3.0,1.0,0.5
3212731.573787018,3083108.240167539,4154596.2532306816,0.4506095060524956,1000,0.02,3,7,0.8,0.8,1.5,0.1,0.5
3163264.836372983,3083347.87939267,4150947.7504162528,0.45157401499700145,2000,0.01,4,3,0.8,0.8,1.0,0.5,0.5
3133340.270190527,3083642.09026178,4165214.483689713,0.447797675896369,1500,0.01,4,7,0.85,0.7,0.5,1.0,0.3
3145840.1119940355,3083728.7114869105,4184207.9735394567,0.44275007864630744,1000,0.01,5,7,0.85,0.8,2.0,1.0,0.1
3187871.70158351,3086066.6796335075,4131906.6978591504,0.45659390813222056,2500,0.01,5,3,0.7,0.8,3.0,0.0,0.3
3171284.0750992987,3086176.5188481673,4172476.412973673,0.44587050026123176,1500,0.05,3,3,0.85,0.9,2.0,0.5,0.3
3169031.6062466674,3086817.5930575915,4184274.7587432815,0.4427322896899163,3000,0.01,5,5,0.85,0.8,2.0,0.5,0.3
3296292.408530878,3089184.659528795,4203073.614434681,0.43771372430841016,2500,0.03,6,7,0.7,0.85,0.5,0.1,0.3
3183177.7955133338,3089602.7868481674,4164715.4324657293,0.44792999116502863,500,0.02,5,5,0.7,0.85,3.0,1.0,0.0
3219892.536787018,3090600.9915811517,4175703.562556661,0.4450129997458965,2500,0.005,5,3,0.7,0.8,3.0,0.5,0.0
3214059.73246772,3091111.7713298425,4184387.5621435833,0.4427022426478042,1000,0.03,5,10,0.7,0.85,1.5,1.0,0.3
3226429.6713905265,3091269.585256544,4193205.186291598,0.44035101695916357,1500,0.05,6,10,0.7,0.7,0.5,1.0,0.3
3228314.0457168426,3092139.1219162303,4124601.9474293897,0.45851357254102754,2000,0.03,4,5,0.7,0.8,1.0,0.5,0.5
3276418.1893343865,3092255.193413613,4182183.991838371,0.4432890532222543,3000,0.05,4,5,0.85,0.8,1.0,0.1,0.5
3156103.932576492,3092955.0592251304,4196610.580434249,0.4394416413548564,3000,0.01,3,7,0.85,0.85,0.5,1.0,0.3
3212027.5718852635,3094085.863298429,4187354.443014418,0.44191167427725164,3000,0.005,6,7,0.85,0.9,3.0,0.0,0.3
3182624.4248010535,3094797.2053507855,4147911.3249326036,0.4523760706568266,2500,0.03,4,3,0.8,0.85,1.0,0.5,0.5
3136126.8262677193,3095927.3635392664,4204209.506256427,0.4374097645183449,2000,0.01,5,3,0.8,0.9,2.0,1.0,0.1
3392525.835453685,3096617.646565445,4219461.051301001,0.4333205611887444,2000,0.01,4,7,0.85,0.85,1.0,0.0,0.1
3217666.520583509,3097007.1466806284,4236680.209451593,0.4286860105205996,2000,0.02,3,5,0.9,0.85,1.0,0.5,0.1
3168552.521958947,3097118.52913089,4174168.1539168255,0.44542106279813976,2000,0.03,6,10,0.8,0.7,2.0,0.5,0.5
3158237.321250176,3097880.0140314135,4165336.2806639494,0.44776538101415053,500,0.01,4,5,0.7,0.85,0.5,1.0,0.3
3231211.7570045623,3098068.2834031414,4130853.5135760973,0.4568708910649443,1500,0.01,5,3,0.7,0.7,0.5,0.0,0.5
3263328.2400501757,3098558.2650261773,4229154.744321503,0.43071381760286476,500,0.05,5,10,0.9,0.9,1.0,0.1,0.3
3228269.6012221053,3099015.989801047,4154580.9883851223,0.4506135431935915,1500,0.005,5,7,0.7,0.9,1.5,0.0,0.5
3186235.4559378955,3099834.9157382194,4230513.373626882,0.4303479888858903,3000,0.02,3,5,0.85,0.7,0.5,1.0,0.1
3227926.062885264,3102766.3587958114,4144894.2810893734,0.45317242544707736,500,0.02,4,7,0.8,0.7,1.5,0.1,0.5
3269722.9642642117,3102988.653560209,4190859.495506171,0.4409769802605039,2000,0.01,3,3,0.8,0.85,0.5,0.1,0.1
3200375.981401053,3103186.5672565443,4232076.261933203,0.42992701542879663,3000,0.01,3,7,0.85,0.8,0.5,1.0,0.1
3255448.375853685,3103900.4393507848,4177627.074295189,0.44450157939823387,1000,0.01,4,7,0.8,0.9,3.0,0.1,0.1
3184930.3505238597,3105560.769434555,4174913.5731953457,0.44522297267442634,1000,0.05,4,7,0.85,0.85,3.0,0.1,0.5
3361881.024278246,3106866.108251308,4251462.421710029,0.4246923090972644,2500,0.01,4,7,0.7,0.8,1.5,0.5,0.0
3220661.4044712284,3106981.794952879,4210756.740972615,0.43565615142597736,1000,0.02,3,3,0.8,0.9,3.0,0.5,0.1
3201389.4194992986,3107498.4564921465,4169759.870228406,0.44659181120274083,1000,0.01,4,3,0.7,0.85,2.0,0.0,0.1
3168245.599716842,3107579.3844083766,4198129.513285912,0.43903578783184083,2500,0.005,4,10,0.85,0.8,2.0,0.1,0.5
3172592.2060852633,3108025.375068063,4195644.584649768,0.4396996756322098,3000,0.005,6,10,0.85,0.85,2.0,0.5,0.3
3196155.884646667,3109199.2000732985,4212517.5438848995,0.4351840718832455,3000,0.005,4,10,0.9,0.8,0.5,0.1,0.5
3182594.0258817547,3109327.8378429315,4209487.325750771,0.4359963651839256,3000,0.03,3,5,0.7,0.8,3.0,1.0,0.3
3235017.6239589476,3109962.4261308894,4241104.173607201,0.42749224932728225,2000,0.03,5,5,0.85,0.8,1.5,0.5,0.1
3230224.8660607026,3110021.682062827,4184707.7088388777,0.44261696189501165,2500,0.01,5,7,0.9,0.7,2.0,0.0,0.3
3262021.5886922814,3110426.55,4184317.280373413,0.44272096344905965,500,0.02,3,7,0.9,0.8,0.5,0.5,0.1
3218331.005909825,3112397.392931937,4192428.4396409746,0.4405583357959525,500,0.02,3,7,0.9,0.9,2.0,0.5,0.0
3232817.0094361412,3112603.5052565443,4219651.467111137,0.43326941382282336,2500,0.01,6,7,0.9,0.85,2.0,0.1,0.3
3185258.285804562,3113707.932837696,4206668.274931253,0.4367515272251111,3000,0.01,3,10,0.9,0.9,1.0,0.1,0.5
3284855.2866852637,3113730.854219895,4299951.489492101,0.41149439634386575,3000,0.01,5,7,0.85,0.85,1.0,1.0,0.0
3292298.8472571936,3114187.149183246,4204276.370655959,0.43739186933145824,2500,0.02,3,5,0.7,0.7,1.5,0.1,0.3
3131009.5678747375,3114635.2108586384,4190034.268836655,0.4411971142381176,2500,0.005,4,3,0.9,0.8,1.5,1.0,0.1
3163164.774660703,3116705.495842932,4228954.466791698,0.4307677350107537,2500,0.01,5,5,0.9,0.8,0.5,1.0,0.1
3466496.6000712286,3117142.2399476436,4251619.643325359,0.4246497578676095,2000,0.01,4,7,0.85,0.85,1.5,0.1,0.0
3224874.0027028075,3117591.228335078,4205559.406051536,0.43704843030598084,500,0.02,3,10,0.8,0.9,3.0,0.0,0.1
3289602.0478536845,3118838.917664921,4214015.493273806,0.4347823092347418,1000,0.01,6,7,0.85,0.8,0.5,0.1,0.3
3137284.2304291236,3118961.5635706806,4196892.61953622,0.43936629260105153,2500,0.01,6,3,0.9,0.7,3.0,1.0,0.1
3359264.9108396494,3119804.969947644,4274919.48880179,0.41832637729280364,1500,0.02,4,7,0.8,0.85,1.0,0.1,0.1
3285030.513565965,3120568.6814659685,4196383.901963326,0.43950219645161304,500,0.05,5,7,0.8,0.9,0.5,0.0,0.3
3203526.097194035,3120886.1859790566,4287530.5852648355,0.4148894179854047,1500,0.02,3,10,0.85,0.9,1.5,1.0,0.1
3244861.3649343867,3123542.72704712,4280575.590825893,0.41678614625476196,2000,0.02,3,5,0.7,0.8,1.0,1.0,0.1
3161996.87363614,3123546.652680628,4228975.207163562,0.430762151541886,2000,0.03,5,3,0.9,0.85,2.0,1.0,0.3
3282567.6305484213,3124186.589795811,4253073.855635379,0.4242561081232815,2500,0.01,6,7,0.8,0.8,1.0,1.0,0.0
3263292.8561343867,3126053.161727749,4210565.627205054,0.43570737805252047,1500,0.005,4,7,0.9,0.9,0.5,0.5,0.0
3246564.5586922816,3126450.3488429314,4254310.009706399,0.42392138006127134,1000,0.05,4,3,0.8,0.8,3.0,0.1,0.1
3179989.4872571933,3126937.6381256543,4207981.122015049,0.4363999071521981,2500,0.005,5,10,0.8,0.85,1.5,0.5,0.5
3121436.29432386,3127810.500691099,4237046.227348111,0.42858729163356024,1000,0.01,3,10,0.9,0.9,1.5,1.0,0.3
3169074.800653685,3128591.3887643977,4206281.259672669,0.4368551606526606,500,0.02,6,3,0.8,0.8,1.0,1.0,0.3
3157731.2300150883,3128657.4555497384,4217624.3793417495,0.43381378897247624,2000,0.01,5,7,0.85,0.8,1.0,1.0,0.5
3212728.284478246,3128769.0361256544,4133046.910244907,0.45629395758067404,2500,0.05,4,3,0.8,0.7,1.0,0.0,0.5
3212004.6934396494,3129108.1218638746,4214086.347056149,0.43476330211529457,2000,0.02,6,10,0.8,0.85,0.5,0.5,0.5
3166692.0034957896,3130412.2860314134,4228963.333619917,0.4307653479952199,500,0.02,5,10,0.85,0.8,2.0,1.0,0.3
3158590.50435193,3131018.9277486913,4202436.444130321,0.4378841923962544,2000,0.01,4,7,0.9,0.7,0.5,1.0,0.3
3391282.3286817544,3132089.4742931933,4231085.161629963,0.4301939923521497,2500,0.03,6,7,0.9,0.85,1.5,0.1,0.1
3232393.313488772,3133221.228020942,4191504.307069599,0.4408049428831943,500,0.01,4,10,0.7,0.7,1.5,1.0,0.0
3263291.3809238602,3134018.0681884815,4210626.680990067,0.43569101329146154,1000,0.01,4,5,0.85,0.8,1.5,0.0,0.1
3158574.5698747374,3134137.721539267,4215830.103643165,0.43429542411844624,500,0.02,6,10,0.85,0.7,2.0,1.0,0.3
3101186.3844782463,3134165.1296335077,4200794.927866836,0.4383232434276546,2000,0.05,3,3,0.9,0.85,1.5,1.0,0.3
3197913.146565965,3134485.634575916,4198916.132252869,0.4388255482818648,500,0.01,6,3,0.8,0.9,1.5,0.0,0.3
3141912.5358466674,3134900.8786492147,4208014.760269734,0.43639089637068995,1000,0.005,3,3,0.7,0.8,2.0,0.5,0.3
3206049.7592817545,3136077.8639057586,4246946.483810389,0.4259138529853721,500,0.03,6,10,0.9,0.8,3.0,0.5,0.1
3149147.8570501762,3137065.6338952878,4195307.627899194,0.4397896686674113,1000,0.01,4,3,0.9,0.9,1.5,0.5,0.1
3192406.4919133335,3137175.5794764394,4204931.093382842,0.43721662823008856,500,0.02,3,7,0.9,0.8,0.5,0.5,0.5
3479384.8592571933,3137958.425455497,4300199.540205548,0.4114264963009219,1500,0.03,5,7,0.7,0.85,1.0,0.5,0.0
3265493.095474737,3138068.6378115183,4200683.033525168,0.4383531651995839,3000,0.02,5,5,0.9,0.85,0.5,0.0,0.5
3223063.823509825,3138335.737445026,4294017.337445847,0.4131176109207615,3000,0.05,4,7,0.9,0.9,0.5,1.0,0.1
3131072.36189579,3138909.0850052354,4198854.400972667,0.43884204861746623,500,0.05,5,3,0.8,0.7,1.5,1.0,0.5
3198296.765772983,3139386.125057591,4184728.088920877,0.4426115328230319,2000,0.005,6,3,0.8,0.9,2.0,0.0,0.3
3191066.8495905264,3139520.3338638744,4237536.980987601,0.4284549168181111,500,0.02,4,10,0.8,0.85,1.5,1.0,0.0
3341753.4473589477,3142554.9170366484,4207427.17673679,0.4365482837973014,500,0.02,5,7,0.9,0.7,2.0,0.0,0.1
3297295.288246667,3142626.4525026176,4288390.030988866,0.4146548208537365,1000,0.05,4,3,0.8,0.85,2.0,1.0,0.0
3556332.4530466665,3143918.6629842925,4299727.2137592295,0.41155578498222434,3000,0.01,4,7,0.8,0.8,0.5,0.1,0.0
3291142.315892281,3144044.8511937163,4304815.734230467,0.41016216994732446,3000,0.005,5,10,0.9,0.9,2.0,0.5,0.0
3304008.72346772,3144270.087277486,4267209.19133828,0.4204227125244202,3000,0.01,4,5,0.9,0.8,0.5,0.0,0.1
3177378.2621835093,3144312.8785549738,4199356.430427217,0.43870785265117673,1000,0.02,4,3,0.9,0.8,0.5,0.5,0.3
3164734.7846536846,3144833.749958115,4200357.101348654,0.43844031848967824,3000,0.02,6,3,0.9,0.7,1.0,0.5,0.3
3307793.517944913,3145175.6591727748,4258279.492764711,0.42284585846770073,3000,0.03,3,10,0.8,0.7,1.0,0.1,0.3
3273495.210930878,3145826.494157068,4220380.102477952,0.4330736746228865,3000,0.05,6,7,0.8,0.7,3.0,0.0,0.3
3264146.110253684,3147008.680732984,4235981.881556854,0.4288743332616709,3000,0.005,4,5,0.9,0.85,3.0,0.1,0.0
3386084.0225449125,3147273.759685864,4283964.495668092,0.4158623272098464,3000,0.01,3,3,0.8,0.9,0.5,0.1,0.0
3234879.522881755,3148134.0294973818,4206918.311449616,0.43668456835727665,2500,0.02,4,5,0.9,0.85,0.5,0.1,0.5
3150990.5276010525,3150371.1469738213,4231895.782399321,0.4299756366285751,1500,0.01,6,3,0.9,0.7,0.5,1.0,0.1
3266342.98221158,3152623.6361256544,4231425.643674949,0.43010228229980607,1000,0.02,4,5,0.9,0.7,1.0,0.1,0.1
3155555.8188887723,3152690.3459685864,4227143.88347363,0.43125505253649743,1000,0.005,3,5,0.8,0.9,1.5,0.1,0.5
3247016.848057193,3153141.6360732983,4206872.774085876,0.43669676339363306,3000,0.01,4,5,0.9,0.85,0.5,0.0,0.5
3294230.64903965,3153410.4962408375,4230804.433628851,0.4302696018891048,3000,0.05,3,7,0.8,0.85,1.5,0.1,0.3
3162994.2079729824,3153972.0467434553,4227908.600592162,0.43104925479215705,2000,0.05,5,10,0.85,0.7,0.5,1.0,0.5
3321172.6519378945,3154869.4270785335,4271617.400225395,0.41922463795440934,3000,0.05,3,7,0.9,0.9,1.0,0.5,0.1
3170760.708962457,3155896.4934764397,4253281.050241191,0.4242000103744571,1000,0.005,5,5,0.9,0.8,0.5,1.0,0.1
3197466.6352080707,3160196.5963141364,4272193.909757831,0.4190678612137294,1000,0.02,5,10,0.9,0.8,1.5,0.0,0.5
3194982.4419554383,3160236.9570104713,4274416.018995456,0.4184633800418561,500,0.05,6,10,0.8,0.7,2.0,1.0,0.1
3373071.571025614,3160502.930905759,4300417.760807603,0.41136675855059235,1000,0.02,4,5,0.9,0.8,1.0,0.1,0.0
3160997.8717343863,3162318.329225131,4264130.834512961,0.4212586228719212,1000,0.01,6,10,0.9,0.85,3.0,0.5,0.5
3200461.605601053,3164591.2849738216,4258198.225379453,0.42286788772176165,1500,0.01,5,7,0.9,0.9,1.0,0.5,0.5
3256771.5092466674,3164629.6017277483,4239366.587706848,0.4279612675702129,1000,0.03,6,5,0.9,0.9,0.5,0.0,0.5
3430658.5183238597,3164751.1772722513,4345603.288261857,0.39893194908576923,1500,0.05,4,7,0.85,0.9,1.0,0.1,0.1
3169325.3961905264,3166504.8641465963,4252999.9437757805,0.42427611902992535,1000,0.05,6,3,0.85,0.9,2.0,1.0,0.5
3348834.6063168426,3166527.421418848,4305549.571513877,0.4099610547726491,1500,0.05,5,7,0.8,0.7,2.0,0.1,0.1
3163485.2220571935,3166620.3641361254,4219390.042604604,0.43333963415998245,1000,0.03,5,3,0.9,0.7,0.5,1.0,0.1
3149795.9197449125,3166860.4816963347,4228214.074985033,0.4309670362871846,500,0.01,4,3,0.85,0.8,2.0,0.0,0.3
3426151.248734386,3168172.5872984286,4254528.209567408,0.42386228540289306,500,0.05,3,5,0.8,0.9,3.0,0.0,0.0
3209378.7095800005,3168288.6521047116,4245724.427088397,0.4262441914532701,1000,0.005,3,10,0.7,0.9,3.0,0.0,0.1
3285647.3520326316,3170327.998277487,4280932.142826883,0.41668898421539835,2000,0.05,5,5,0.9,0.85,3.0,0.0,0.1
3146847.78552386,3170601.1528795813,4247932.802017946,0.4256471684990141,1500,0.02,4,5,0.9,0.9,2.0,0.5,0.5
3228077.503337895,3170954.671235602,4255757.095927834,0.42352941181715076,2000,0.01,6,7,0.9,0.85,1.5,0.1,0.5
3191098.141744913,3171360.077905759,4216555.5024537435,0.43410073091643797,1500,0.05,4,3,0.9,0.8,1.5,0.0,0.5
3184179.7805098244,3171799.665863874,4326541.775848103,0.40419342250375034,2000,0.05,5,10,0.85,0.7,1.0,1.0,0.1
3425189.247337895,3171995.68978534,4347633.322580563,0.3983702439811544,1000,0.03,5,10,0.85,0.7,1.0,0.5,0.0
3132687.9713835097,3172444.376701571,4253678.187490386,0.4240924781907026,1000,0.005,4,7,0.9,0.8,3.0,1.0,0.3
3311757.5935554393,3173181.9975811513,4349095.931031273,0.3979653815127855,1500,0.02,4,7,0.9,0.8,2.0,1.0,0.0
3188709.6794817545,3173449.047015707,4215835.846533805,0.43429388288853576,2000,0.03,6,3,0.9,0.7,0.5,0.5,0.5
3178784.599860702,3174538.5689109946,4252335.495322349,0.42445599627669106,500,0.01,6,7,0.8,0.7,1.0,0.5,0.5
3310184.6831764914,3175248.543277487,4279032.761956463,0.41720648085519596,500,0.03,3,10,0.85,0.85,2.0,0.0,0.1
3177569.782650176,3181847.970743455,4284157.511705643,0.4158096888282463,500,0.05,6,10,0.85,0.7,0.5,1.0,0.1
3252343.111664211,3183376.564062827,4311101.7465418,0.40843831687001453,3000,0.03,4,5,0.85,0.7,1.0,0.5,0.1
3482543.7965273685,3185265.2716963347,4318116.672014849,0.40651159949617366,1000,0.03,4,5,0.8,0.7,1.5,0.1,0.0
3384768.026229123,3186274.542020942,4337200.251127659,0.4012542567087073,2000,0.05,4,3,0.7,0.8,1.0,0.0,0.1
3204522.758141404,3187355.5164397904,4271232.628525733,0.4193292614905282,1000,0.03,5,7,0.9,0.8,0.5,1.0,0.5
3367500.9458291233,3193781.881513089,4319810.539548017,0.40604589280875214,1000,0.03,4,3,0.85,0.7,3.0,0.1,0.0
3371061.4944010526,3193844.32478534,4354855.086500233,0.3963698744492926,3000,0.01,3,10,0.85,0.9,2.0,0.0,0.1
3321110.384390527,3197091.282104712,4355648.635740107,0.39614986535102514,500,0.03,6,10,0.85,0.8,1.0,0.5,0.0
3462876.724183509,3198066.709408377,4394149.222243521,0.38542754309493077,3000,0.02,3,5,0.9,0.9,0.5,0.5,0.0
3209558.058302807,3198487.415151832,4259626.871534029,0.42248056151285207,1500,0.005,6,3,0.85,0.8,2.0,0.0,0.1
3160882.9987273687,3199264.2785445023,4273654.430489642,0.4186705906398347,500,0.01,3,3,0.9,0.9,1.5,0.1,0.5
3840180.0355905257,3201433.3795026173,4383749.900671694,0.3883330310793526,1500,0.05,3,10,0.7,0.7,2.0,0.1,0.0
3551994.1932150875,3201816.84848691,4373081.759366064,0.391306471568481,2500,0.03,5,7,0.7,0.85,2.0,0.5,0.0
3600261.89100807,3202386.891382199,4393823.19375703,0.38551873740107234,2500,0.02,3,10,0.7,0.85,3.0,0.5,0.0
3161879.6868361407,3203241.6008062833,4276271.159231696,0.4179584848281993,500,0.03,6,7,0.9,0.8,2.0,1.0,0.5
3357776.6208431586,3208202.1500680624,4336917.832463901,0.40133222934430146,1500,0.01,6,3,0.7,0.7,0.5,0.0,0.0
3247074.363457193,3209288.020209424,4276922.21908761,0.41778124035614117,500,0.01,6,3,0.85,0.85,0.5,0.0,0.5
3227898.5022256146,3211282.170251309,4372052.95457959,0.3915928385688715,3000,0.05,6,5,0.9,0.8,1.0,0.5,0.1
3210025.7127589476,3211324.027225131,4323978.173259815,0.40489927898005884,500,0.03,6,10,0.9,0.85,1.0,0.5,0.5
3275913.4778957902,3217139.4570994764,4334074.232166579,0.4021170326616218,1000,0.05,3,5,0.8,0.85,3.0,0.5,0.1
3307212.052467719,3219147.5935916225,4356500.798614513,0.395913561164448,2500,0.05,3,5,0.9,0.85,3.0,0.1,0.1
3418532.583674737,3221372.0944712036,4337316.17004903,0.4012222513208007,2000,0.05,3,7,0.8,0.7,3.0,0.0,0.1
3577292.256737895,3222699.8456439786,4413181.998969721,0.3800921063841647,2000,0.02,4,10,0.8,0.9,2.0,0.1,0.0
3464488.277022105,3222952.6466492144,4404734.231267164,0.3824631056647133,1000,0.03,4,10,0.85,0.85,0.5,0.5,0.0
3437396.464622106,3227405.0637696325,4432442.028135816,0.3746694896860254,2500,0.03,3,10,0.8,0.7,3.0,0.1,0.1
3363687.2617694736,3238250.9725863873,4401433.524677994,0.3833882667671673,2500,0.03,3,10,0.9,0.9,2.0,0.1,0.1
3349997.0768536846,3239261.6593664917,4292874.840299057,0.41342986967604256,2500,0.05,6,3,0.9,0.9,0.5,0.0,0.1
3501153.295344913,3255101.140209424,4456094.586834423,0.3679778602166771,1000,0.05,4,7,0.9,0.8,1.5,0.5,0.0
3536975.79752386,3266456.916125654,4485778.842663766,0.3595293881123932,1000,0.05,4,7,0.85,0.8,0.5,0.5,0.0
3440355.184355439,3268294.187225131,4476671.075501809,0.3621275257342794,2500,0.05,3,3,0.85,0.8,2.0,1.0,0.0
3688993.5853764913,3285978.773617801,4457213.11815136,0.3676605306505304,3000,0.02,3,7,0.9,0.7,1.0,0.1,0.0
3269228.77918,3316769.55165445,4418702.0932356585,0.37854035069825764,500,0.005,6,10,0.8,0.85,1.5,0.0,0.3
3232233.563109825,3329054.9808691097,4441880.848785417,0.3720033895927455,500,0.005,5,5,0.9,0.8,1.0,0.1,0.5
3225703.475488772,3334590.7240628274,4401907.5370722255,0.3832554476113281,500,0.005,5,5,0.7,0.7,3.0,0.0,0.3
3224780.7141624563,3344738.5768900523,4437002.686927148,0.37338198890006635,500,0.005,5,7,0.85,0.7,3.0,0.0,0.3
3516411.384857194,3367364.9156596856,4439336.610198855,0.3727225964662684,3000,0.05,6,3,0.7,0.8,2.0,0.5,0.0
3271377.103958948,3401874.655015707,4488496.65695859,0.3587530647306898,500,0.005,6,10,0.8,0.7,1.5,1.0,0.0
3308552.1396221058,3413273.7802931936,4488530.657645262,0.3587433497101068,500,0.005,5,10,0.7,0.8,2.0,1.0,0.1
3573824.0542782457,3443763.6482408377,4679403.256601315,0.3030454842947349,2500,0.05,3,3,0.8,0.85,2.0,0.1,0.0
3685921.658878246,3496022.18491623,4670334.745982108,0.3057442109435764,2000,0.05,6,5,0.8,0.8,2.0,0.0,0.0
3573751.0948712286,3624086.965722513,4928083.619760985,0.22699976306067482,2500,0.05,4,3,0.9,0.8,3.0,0.0,0.0
